Time,Delta,Theta,Low_Alpha,High_Alpha,Low_Beta,High_Beta,Low_Gamma,High_Gamma,Attention,Meditation,Signal
2016-11-28 17:53:23.504000,31734.0,22345.0,23875.0,6545.0,3532.0,8562.0,1955.0,1726.0,60,91,0
2016-11-28 17:53:24.509000,1694489.0,431618.0,46373.0,18581.0,67661.0,48339.0,24778.0,5444.0,47,67,0
2016-11-28 17:53:25.502000,647062.0,231469.0,62469.0,104062.0,37836.0,66694.0,13928.0,5231.0,41,75,0
2016-11-28 17:53:26.498000,231472.0,56210.0,2634.0,3741.0,16534.0,11147.0,5219.0,4958.0,64,53,0
2016-11-28 17:53:27.491000,14184.0,64254.0,18662.0,13306.0,11118.0,12551.0,4881.0,5326.0,61,41,0
2016-11-28 17:53:28.508000,404867.0,23143.0,29221.0,39711.0,5742.0,12374.0,4128.0,1704.0,66,70,0
2016-11-28 17:53:29.482000,1226124.0,48020.0,53880.0,10225.0,16677.0,10096.0,2792.0,4719.0,57,74,0
2016-11-28 17:53:30.476000,1256136.0,301515.0,205020.0,71820.0,145618.0,105520.0,32973.0,15207.0,57,96,0
2016-11-28 17:53:31.475000,116836.0,151627.0,23858.0,15730.0,10338.0,6982.0,3431.0,5099.0,43,87,0
2016-11-28 17:53:32.459000,1283361.0,186351.0,8990.0,17584.0,28033.0,13096.0,6551.0,10352.0,34,53,0
2016-11-28 17:53:33.467000,246166.0,62367.0,30009.0,36965.0,32516.0,28401.0,18927.0,6731.0,44,48,0
2016-11-28 17:53:34.471000,1543715.0,103244.0,96471.0,46868.0,23269.0,39684.0,11169.0,12466.0,41,54,0
2016-11-28 17:53:35.466000,738258.0,80617.0,14333.0,14767.0,17802.0,11707.0,10416.0,2945.0,54,56,0
2016-11-28 17:53:36.447000,1123304.0,59440.0,20472.0,7718.0,6036.0,9245.0,3083.0,1639.0,63,69,0
2016-11-28 17:53:37.460000,475900.0,53791.0,25774.0,13376.0,8238.0,9124.0,2771.0,2867.0,53,69,0
2016-11-28 17:53:38.432000,1467231.0,114263.0,34225.0,30301.0,28816.0,22151.0,13387.0,6995.0,51,60,0
2016-11-28 17:53:39.436000,389414.0,124738.0,20569.0,4483.0,15800.0,8852.0,1789.0,1378.0,43,53,0
2016-11-28 17:53:40.436000,528957.0,584882.0,106075.0,10327.0,25034.0,8073.0,8226.0,5355.0,21,47,0
2016-11-28 17:53:41.431000,863060.0,239296.0,122737.0,177723.0,168664.0,103200.0,27144.0,6500.0,30,47,0
2016-11-28 17:53:42.427000,1021536.0,196519.0,10970.0,23158.0,72400.0,48574.0,10501.0,2786.0,38,30,0
2016-11-28 17:53:43.410000,569884.0,9625.0,4618.0,2650.0,19504.0,6311.0,6957.0,3823.0,61,35,0
2016-11-28 17:53:44.410000,722240.0,23258.0,12303.0,10297.0,14188.0,16905.0,2530.0,767.0,100,44,0
2016-11-28 17:53:45.414000,74285.0,81378.0,33184.0,27842.0,78667.0,14909.0,22333.0,4006.0,93,38,0
2016-11-28 17:53:46.414000,851035.0,33731.0,8783.0,33817.0,47273.0,21198.0,12013.0,16371.0,93,38,51
2016-11-28 17:53:47.392000,805462.0,12279.0,1138.0,13015.0,8647.0,4017.0,981.0,1095.0,93,38,25
2016-11-28 17:53:48.396000,262476.0,48647.0,5383.0,35298.0,5783.0,11650.0,2661.0,2504.0,93,38,51
2016-11-28 17:53:49.389000,863735.0,216026.0,50766.0,47657.0,10647.0,15093.0,14236.0,15361.0,93,38,51
