Time,Delta,Theta,Low_Alpha,High_Alpha,Low_Beta,High_Beta,Low_Gamma,High_Gamma,Attention,Meditation,Signal
2016-03-12 10:58:38.943000,2369126.0,530403.0,146127.0,93042.0,160206.0,32411.0,23402.0,10839.0,20,81,0
2016-03-12 10:58:39.940000,1172650.0,45682.0,560.0,5035.0,1982.0,2086.0,736.0,771.0,17,56,0
2016-03-12 10:58:40.948000,555337.0,140943.0,26468.0,61416.0,21865.0,9901.0,8707.0,8656.0,23,64,0
2016-03-12 10:58:41.941000,700704.0,133936.0,24263.0,20092.0,16659.0,17966.0,10821.0,8851.0,24,57,0
2016-03-12 10:58:42.934000,1068613.0,60262.0,5068.0,32429.0,14967.0,33998.0,1753.0,470.0,24,57,26
2016-03-12 10:58:43.927000,2498941.0,2773510.0,838970.0,162671.0,508982.0,524112.0,27813.0,11369.0,34,56,0
2016-03-12 10:58:44.926000,1130998.0,74404.0,43933.0,18142.0,50436.0,21921.0,5337.0,1426.0,43,69,0
2016-03-12 10:58:45.931000,2752315.0,185508.0,92986.0,93519.0,51646.0,32541.0,32593.0,9436.0,43,69,25
2016-03-12 10:58:46.927000,1653066.0,247231.0,81429.0,48864.0,48391.0,77367.0,10264.0,3833.0,56,66,0
2016-03-12 10:58:47.910000,1056007.0,29216.0,39618.0,75877.0,31500.0,124674.0,3927.0,4134.0,56,66,26
2016-03-12 10:58:48.905000,441967.0,231821.0,102708.0,96012.0,129008.0,36452.0,8846.0,1536.0,56,66,26
2016-03-12 10:58:49.903000,340421.0,69607.0,47649.0,42574.0,23638.0,12264.0,3333.0,978.0,53,78,0
2016-03-12 10:58:50.903000,1878125.0,704476.0,71154.0,83858.0,57009.0,77440.0,21964.0,5860.0,53,78,26
2016-03-12 10:58:51.897000,477912.0,4437.0,9034.0,7225.0,6524.0,5107.0,1040.0,790.0,53,78,26
2016-03-12 10:58:52.903000,1666084.0,372415.0,185544.0,176207.0,43602.0,14012.0,9368.0,5276.0,53,78,26
2016-03-12 10:58:53.889000,48342.0,28138.0,4177.0,80907.0,8992.0,17925.0,14190.0,11391.0,54,93,0
2016-03-12 10:58:54.877000,441711.0,27392.0,36900.0,17050.0,18435.0,17103.0,8354.0,11795.0,57,100,0
