Time,Delta,Theta,Low_Alpha,High_Alpha,Low_Beta,High_Beta,Low_Gamma,High_Gamma,Attention,Meditation,Signal
2016-03-11 16:03:01.245000,487449.0,140042.0,32661.0,50279.0,46065.0,20049.0,1947.0,756.0,48,50,0
2016-03-11 16:03:02.257000,1875673.0,1367314.0,411997.0,123889.0,139863.0,135015.0,51092.0,15940.0,48,34,0
2016-03-11 16:03:03.263000,644638.0,43019.0,1974.0,2150.0,2400.0,1920.0,559.0,372.0,48,34,25
2016-03-11 16:03:04.248000,251135.0,84246.0,11552.0,12102.0,12857.0,4000.0,6852.0,2178.0,48,34,25
2016-03-11 16:03:05.236000,303864.0,582541.0,75733.0,38754.0,41724.0,26402.0,22672.0,20877.0,27,11,0
2016-03-11 16:03:06.237000,885804.0,355529.0,142718.0,36634.0,28964.0,43281.0,34238.0,5455.0,27,11,25
2016-03-11 16:03:07.235000,1417958.0,194590.0,23450.0,18516.0,31095.0,36380.0,10496.0,8198.0,27,11,25
2016-03-11 16:03:08.232000,107233.0,45935.0,12574.0,10910.0,5804.0,4754.0,3386.0,2456.0,14,4,0
2016-03-11 16:03:09.227000,261082.0,49244.0,19835.0,11413.0,5117.0,25410.0,3391.0,2753.0,37,11,0
2016-03-11 16:03:10.209000,327340.0,76699.0,11347.0,4202.0,13822.0,8564.0,2457.0,1219.0,41,3,0
2016-03-11 16:03:11.220000,1897963.0,156307.0,15279.0,18864.0,19609.0,12168.0,3264.0,4338.0,41,3,51
2016-03-11 16:03:12.213000,422035.0,22965.0,6973.0,2723.0,1547.0,1704.0,1254.0,214.0,41,3,25
2016-03-11 16:03:13.214000,734334.0,121521.0,13354.0,5210.0,9112.0,3618.0,3710.0,2665.0,38,3,0
2016-03-11 16:03:14.211000,1757147.0,247297.0,56593.0,23873.0,19605.0,22372.0,23432.0,10594.0,38,3,25
2016-03-11 16:03:15.202000,1284002.0,221078.0,63398.0,28189.0,13937.0,8464.0,5073.0,889.0,38,3,25
2016-03-11 16:03:16.191000,267964.0,156001.0,67319.0,43372.0,51091.0,24189.0,12846.0,16632.0,43,8,0
2016-03-11 16:03:17.193000,1601613.0,57749.0,44366.0,52527.0,17967.0,6761.0,14417.0,7317.0,11,30,0
2016-03-11 16:03:18.172000,338067.0,69779.0,75348.0,28786.0,12425.0,12012.0,15613.0,10233.0,7,74,0
2016-03-11 16:03:19.181000,284741.0,110659.0,35266.0,9178.0,12142.0,10854.0,2119.0,3068.0,21,88,0
2016-03-11 16:03:20.185000,2156367.0,424216.0,64950.0,130916.0,102768.0,57551.0,44918.0,12477.0,24,81,0
2016-03-11 16:03:21.155000,1547167.0,141725.0,20435.0,7114.0,7679.0,5258.0,2096.0,1918.0,24,81,26
2016-03-11 16:03:22.170000,649507.0,62872.0,36615.0,21118.0,10308.0,21204.0,7286.0,2666.0,24,81,51
2016-03-11 16:03:23.163000,704339.0,115166.0,29062.0,9249.0,7444.0,27169.0,15793.0,4578.0,47,51,0
2016-03-11 16:03:24.143000,1272019.0,227392.0,48975.0,6642.0,10773.0,13294.0,6503.0,1992.0,40,17,0
2016-03-11 16:03:25.163000,1194430.0,98125.0,8528.0,49005.0,44221.0,26125.0,12335.0,4270.0,54,21,0
2016-03-11 16:03:26.151000,1297192.0,59982.0,25697.0,21612.0,11983.0,4214.0,5440.0,3657.0,40,35,0
2016-03-11 16:03:27.143000,664945.0,36122.0,23404.0,2382.0,6476.0,17595.0,4536.0,2274.0,40,35,51
2016-03-11 16:03:28.149000,433612.0,11870.0,21374.0,6042.0,2437.0,2234.0,908.0,959.0,40,35,25
2016-03-11 16:03:29.137000,226561.0,177111.0,113444.0,29387.0,6911.0,7456.0,8048.0,2600.0,10,56,0
