Time,Delta,Theta,Low_Alpha,High_Alpha,Low_Beta,High_Beta,Low_Gamma,High_Gamma,Attention,Meditation,Signal
2016-01-14 09:43:57.394000,131318.0,25807.0,7094.0,11570.0,6162.0,2784.0,4040.0,2604.0,40,50,0
2016-01-14 09:43:58.382000,55987.0,21650.0,13039.0,16706.0,4689.0,11235.0,12274.0,17995.0,35,57,0
2016-01-14 09:43:59.381000,135281.0,20338.0,1914.0,1275.0,4017.0,1556.0,511.0,593.0,34,50,0
2016-01-14 09:44:00.366000,24256.0,8992.0,6526.0,11691.0,8481.0,9685.0,15064.0,6550.0,35,53,0
2016-01-14 09:44:01.368000,121432.0,41509.0,5036.0,4326.0,16551.0,23500.0,8250.0,1698.0,53,37,0
2016-01-14 09:44:02.361000,188304.0,161892.0,16543.0,29113.0,31764.0,13204.0,9448.0,6191.0,41,23,0
2016-01-14 09:44:03.369000,476272.0,70965.0,41774.0,19173.0,21411.0,31853.0,14302.0,10258.0,53,38,0
2016-01-14 09:44:04.359000,311034.0,16161.0,4108.0,9164.0,2766.0,10480.0,2426.0,949.0,53,34,0
2016-01-14 09:44:05.335000,83366.0,65159.0,10695.0,8701.0,11685.0,9535.0,7630.0,6823.0,40,40,0
2016-01-14 09:44:06.346000,107376.0,39990.0,11160.0,3721.0,7185.0,5839.0,1358.0,949.0,44,43,0
2016-01-14 09:44:07.327000,99370.0,35351.0,1485.0,2381.0,2850.0,4058.0,3104.0,1358.0,38,26,0
2016-01-14 09:44:08.333000,87693.0,23775.0,29730.0,11418.0,9540.0,14987.0,3946.0,6024.0,34,35,0
2016-01-14 09:44:09.346000,762298.0,23975.0,27002.0,12305.0,17148.0,8798.0,7938.0,6199.0,35,48,0
2016-01-14 09:44:10.334000,46114.0,16299.0,18010.0,38364.0,19550.0,7327.0,7007.0,8296.0,35,63,0
