Time,Delta,Theta,Low_Alpha,High_Alpha,Low_Beta,High_Beta,Low_Gamma,High_Gamma,Attention,Meditation,Signal
2016-03-11 15:52:35.116000,81001.0,17723.0,15844.0,5696.0,2884.0,8009.0,2624.0,1467.0,35,61,0
2016-03-11 15:52:36.107000,458791.0,204931.0,21858.0,32227.0,35241.0,36299.0,33067.0,7420.0,41,60,0
2016-03-11 15:52:37.096000,7851.0,22301.0,15787.0,11275.0,5318.0,6951.0,3160.0,887.0,47,69,0
2016-03-11 15:52:38.093000,130418.0,33628.0,20744.0,31060.0,12227.0,14461.0,4935.0,4096.0,60,74,0
2016-03-11 15:52:39.082000,1873769.0,137043.0,13289.0,109488.0,25806.0,18670.0,10091.0,4944.0,51,70,0
2016-03-11 15:52:40.080000,867050.0,169685.0,32385.0,14219.0,23314.0,61331.0,37148.0,10212.0,56,70,0
2016-03-11 15:52:41.092000,803472.0,85581.0,23601.0,30596.0,8180.0,11466.0,12420.0,8278.0,53,67,0
2016-03-11 15:52:42.075000,860668.0,22497.0,29123.0,2227.0,11252.0,10890.0,6356.0,4482.0,53,66,0
2016-03-11 15:52:43.075000,765429.0,21587.0,3866.0,2314.0,6721.0,5017.0,1594.0,395.0,60,53,0
2016-03-11 15:52:44.080000,815284.0,164789.0,67674.0,45988.0,24771.0,21242.0,8869.0,4722.0,50,64,0
2016-03-11 15:52:45.048000,550808.0,28387.0,11800.0,8307.0,9879.0,8740.0,5554.0,1508.0,56,61,0
2016-03-11 15:52:46.055000,196262.0,74006.0,6366.0,21274.0,11758.0,7885.0,1889.0,1883.0,50,53,0
2016-03-11 15:52:47.059000,20906.0,26831.0,17615.0,10457.0,3974.0,12769.0,9309.0,6555.0,51,66,0
2016-03-11 15:52:48.045000,44079.0,22438.0,12024.0,18286.0,12313.0,12232.0,7592.0,2798.0,61,67,0
2016-03-11 15:52:49.071000,4645.0,41248.0,3934.0,63084.0,3694.0,5853.0,3131.0,2452.0,50,80,0
2016-03-11 15:52:50.044000,24552.0,62198.0,9098.0,13503.0,5809.0,16619.0,5377.0,2274.0,57,78,0
2016-03-11 15:52:51.023000,5204.0,16602.0,24153.0,3397.0,2381.0,5519.0,4754.0,2449.0,53,84,0
2016-03-11 15:52:52.035000,1706767.0,84741.0,60247.0,32344.0,24102.0,13011.0,7336.0,6546.0,43,87,0
2016-03-11 15:52:53.021000,90259.0,81276.0,42624.0,61734.0,83238.0,14143.0,16741.0,12393.0,47,78,0
2016-03-11 15:52:54.024000,375994.0,199390.0,15484.0,39082.0,81067.0,14841.0,8955.0,4303.0,37,74,0
2016-03-11 15:52:55.016000,190776.0,24691.0,3280.0,3018.0,2795.0,8403.0,2433.0,2319.0,43,54,0
2016-03-11 15:52:56.023000,22932.0,43580.0,32796.0,24628.0,15884.0,10503.0,8310.0,4713.0,44,54,0
2016-03-11 15:52:57.002000,794014.0,24387.0,13644.0,3805.0,3220.0,10493.0,7363.0,1682.0,56,53,0
2016-03-11 15:52:58.009000,1038194.0,829527.0,88918.0,83706.0,27618.0,16365.0,19677.0,16293.0,44,53,0
2016-03-11 15:52:58.997000,272830.0,35602.0,9208.0,1780.0,4742.0,7069.0,2369.0,1416.0,40,56,0
2016-03-11 15:53:00.002000,403725.0,24947.0,9297.0,3965.0,10365.0,3434.0,2536.0,1024.0,38,47,0
2016-03-11 15:53:00.995000,124431.0,45484.0,23708.0,18762.0,9618.0,5988.0,5778.0,3508.0,26,51,0
2016-03-11 15:53:01.970000,279015.0,306332.0,50953.0,15871.0,35179.0,23448.0,9271.0,6933.0,38,51,0
2016-03-11 15:53:02.988000,369580.0,81998.0,36422.0,13905.0,17201.0,7158.0,5241.0,2675.0,29,57,0
2016-03-11 15:53:03.990000,530466.0,61838.0,6433.0,4109.0,11494.0,4291.0,6972.0,1566.0,26,50,0
2016-03-11 15:53:04.970000,52038.0,33077.0,25743.0,15681.0,23896.0,25387.0,4395.0,16400.0,40,47,0
2016-03-11 15:53:05.962000,710579.0,47876.0,102251.0,76920.0,34519.0,17608.0,12538.0,15372.0,41,67,0
2016-03-11 15:53:07.008000,372067.0,191501.0,9252.0,13891.0,36316.0,24431.0,9226.0,10150.0,48,51,0
2016-03-11 15:53:07.965000,181609.0,500333.0,276023.0,70030.0,87534.0,29476.0,50909.0,36742.0,43,64,0
2016-03-11 15:53:08.946000,416544.0,97719.0,20920.0,15682.0,11552.0,51145.0,29348.0,5667.0,44,56,0
2016-03-11 15:53:09.967000,1248110.0,94703.0,25759.0,65606.0,75781.0,9673.0,7920.0,14919.0,41,44,0
2016-03-11 15:53:10.944000,64769.0,13018.0,5371.0,3729.0,7902.0,7502.0,5066.0,3121.0,51,57,0
2016-03-11 15:53:11.947000,116156.0,15598.0,2531.0,3163.0,9685.0,3074.0,2895.0,2588.0,63,50,0
2016-03-11 15:53:12.946000,40044.0,91227.0,45025.0,10392.0,9621.0,10475.0,12674.0,7969.0,50,56,0
2016-03-11 15:53:13.938000,655778.0,161079.0,14275.0,20700.0,27011.0,26654.0,41292.0,10979.0,60,44,0
2016-03-11 15:53:14.921000,126452.0,80378.0,88112.0,40593.0,13217.0,26595.0,6109.0,15449.0,50,56,0
2016-03-11 15:53:15.950000,1259655.0,162260.0,41857.0,152807.0,29629.0,26271.0,18211.0,13832.0,44,70,0
2016-03-11 15:53:16.930000,134891.0,15017.0,1716.0,1992.0,1151.0,1427.0,652.0,232.0,44,63,0
2016-03-11 15:53:17.929000,1218817.0,91992.0,28368.0,31558.0,25668.0,55928.0,9974.0,10138.0,51,69,0
2016-03-11 15:53:18.906000,532909.0,106903.0,19379.0,15257.0,13149.0,14073.0,8579.0,10085.0,50,54,0
2016-03-11 15:53:19.909000,137411.0,28769.0,1888.0,2399.0,1182.0,1550.0,1026.0,614.0,44,37,0
2016-03-11 15:53:20.914000,10382.0,48839.0,20465.0,16230.0,9763.0,4949.0,7286.0,3151.0,43,47,0
2016-03-11 15:53:21.896000,37664.0,33170.0,13539.0,6351.0,19220.0,7596.0,4635.0,3070.0,35,47,0
2016-03-11 15:53:22.891000,64920.0,23673.0,21425.0,34341.0,16867.0,26930.0,16253.0,22682.0,47,56,0
2016-03-11 15:53:23.903000,828349.0,64625.0,22580.0,4331.0,11483.0,19140.0,15462.0,8395.0,60,64,0
2016-03-11 15:53:24.900000,48083.0,19627.0,4292.0,13046.0,7533.0,11641.0,10146.0,5187.0,74,63,0
2016-03-11 15:53:25.873000,67228.0,84858.0,1404.0,25067.0,24407.0,10223.0,11365.0,10063.0,69,57,0
2016-03-11 15:53:26.869000,195760.0,35839.0,27153.0,20840.0,11175.0,10680.0,6099.0,6133.0,60,57,0
2016-03-11 15:53:27.876000,2132145.0,147426.0,33457.0,49881.0,28639.0,20431.0,4164.0,5064.0,51,63,0
2016-03-11 15:53:28.870000,391495.0,104334.0,26225.0,43518.0,23067.0,9459.0,2302.0,4790.0,38,63,0
2016-03-11 15:53:29.877000,749187.0,154221.0,99259.0,31316.0,12469.0,24921.0,5934.0,7696.0,38,77,0
2016-03-11 15:53:30.854000,123795.0,27558.0,28291.0,30059.0,10251.0,20950.0,14145.0,8264.0,43,78,0
2016-03-11 15:53:31.859000,23371.0,21161.0,14567.0,17908.0,9085.0,8687.0,15525.0,3728.0,50,84,0
2016-03-11 15:53:32.859000,11821.0,81740.0,16582.0,14903.0,10772.0,11164.0,6485.0,2733.0,54,81,0
2016-03-11 15:53:33.832000,22496.0,43592.0,62048.0,20833.0,8867.0,7182.0,12044.0,3671.0,51,88,0
