Time,Delta,Theta,Low_Alpha,High_Alpha,Low_Beta,High_Beta,Low_Gamma,High_Gamma,Attention,Meditation,Signal
2015-11-26 17:05:39.009000,1083657.0,401007.0,382160.0,247645.0,338841.0,496709.0,197965.0,241581.0,0,0,51
2015-11-26 17:05:40.012000,765840.0,73216.0,114545.0,60402.0,20500.0,43001.0,66085.0,61601.0,0,0,51
2015-11-26 17:05:40.997000,757856.0,1462296.0,289850.0,55178.0,207055.0,40812.0,53570.0,103607.0,0,0,51
2015-11-26 17:05:41.973000,692351.0,1724052.0,858824.0,340823.0,438866.0,1145405.0,836176.0,143776.0,0,0,51
2015-11-26 17:05:42.975000,671653.0,29237.0,7952.0,11594.0,64085.0,24897.0,16928.0,19169.0,0,0,51
2015-11-26 17:05:43.973000,1571174.0,112942.0,137982.0,65142.0,34064.0,114315.0,73425.0,40103.0,0,0,51
2015-11-26 17:05:44.968000,1057307.0,315304.0,8780.0,81087.0,88318.0,38306.0,25578.0,28084.0,0,0,51
2015-11-26 17:05:45.968000,657676.0,155606.0,2454.0,13690.0,7543.0,6947.0,5784.0,2104.0,0,0,0
2015-11-26 17:05:46.938000,732784.0,6456.0,2316.0,630.0,388.0,458.0,155.0,168.0,0,0,27
2015-11-26 17:05:47.939000,2010671.0,59131.0,15735.0,43406.0,30775.0,9686.0,5989.0,1889.0,0,0,26
2015-11-26 17:05:48.946000,1498149.0,161427.0,23197.0,41319.0,52106.0,26387.0,1979.0,3668.0,0,0,51
2015-11-26 17:05:49.932000,218429.0,80431.0,35746.0,25165.0,51633.0,63302.0,48128.0,36021.0,0,0,25
2015-11-26 17:05:50.935000,706967.0,96977.0,56706.0,48473.0,98558.0,55381.0,30728.0,10712.0,0,0,51
2015-11-26 17:05:51.920000,399825.0,255921.0,11209.0,126792.0,173621.0,165830.0,110851.0,48168.0,0,0,51
2015-11-26 17:05:52.908000,1004002.0,165651.0,398416.0,90024.0,170912.0,147988.0,69023.0,41360.0,0,0,51
2015-11-26 17:05:53.917000,609343.0,50773.0,13836.0,36008.0,144308.0,176111.0,128488.0,94651.0,0,0,51
2015-11-26 17:05:54.902000,1745023.0,13002.0,1493.0,1716.0,5792.0,3228.0,341.0,420.0,0,0,25
2015-11-26 17:05:55.882000,1484559.0,227287.0,85944.0,53521.0,58765.0,27126.0,27161.0,5468.0,0,0,0
2015-11-26 17:05:56.876000,663323.0,104425.0,12898.0,22240.0,20157.0,13465.0,6359.0,7810.0,0,0,0
2015-11-26 17:05:57.884000,501032.0,164345.0,19934.0,32846.0,14885.0,10466.0,11608.0,7574.0,50,74,0
2015-11-26 17:05:58.859000,257344.0,141285.0,32695.0,24781.0,12922.0,12758.0,8113.0,3966.0,63,64,0
2015-11-26 17:05:59.860000,64154.0,12510.0,24966.0,18020.0,8223.0,14343.0,5344.0,5098.0,78,81,0
2015-11-26 17:06:00.839000,31419.0,153176.0,2820.0,9806.0,26372.0,8774.0,4772.0,2008.0,54,64,0
2015-11-26 17:06:01.856000,63655.0,31595.0,6064.0,12600.0,6705.0,7540.0,4636.0,5408.0,74,67,0
2015-11-26 17:06:02.844000,4857.0,32330.0,13194.0,2064.0,5572.0,9280.0,7669.0,1932.0,90,66,0
2015-11-26 17:06:03.840000,15106.0,14789.0,3509.0,7645.0,8007.0,6584.0,7091.0,1489.0,90,51,0
2015-11-26 17:06:04.827000,180143.0,155195.0,20693.0,37877.0,17329.0,19537.0,10987.0,8981.0,100,69,0
2015-11-26 17:06:05.834000,51097.0,221245.0,12757.0,49336.0,8407.0,7710.0,7610.0,2766.0,69,64,0
2015-11-26 17:06:06.811000,441324.0,186174.0,87394.0,23594.0,15794.0,10318.0,15716.0,10545.0,35,70,0
2015-11-26 17:06:07.813000,11770.0,128976.0,26188.0,13050.0,11757.0,3304.0,4606.0,3721.0,1,67,0
2015-11-26 17:06:08.796000,34525.0,47979.0,21304.0,5224.0,16966.0,7966.0,14332.0,3445.0,1,69,0
2015-11-26 17:06:09.793000,471857.0,75365.0,19230.0,20493.0,16174.0,5880.0,5788.0,7149.0,13,75,0
2015-11-26 17:06:10.794000,43536.0,43601.0,31436.0,5770.0,24469.0,5559.0,8031.0,4063.0,29,75,0
2015-11-26 17:06:11.786000,65990.0,45469.0,10236.0,13988.0,9773.0,9156.0,4488.0,5463.0,60,78,0
2015-11-26 17:06:12.765000,1400573.0,262643.0,85282.0,49684.0,37286.0,23589.0,9355.0,11161.0,50,81,0
2015-11-26 17:06:13.763000,235546.0,40865.0,30707.0,37824.0,27903.0,25867.0,12136.0,11034.0,75,90,0
2015-11-26 17:06:14.774000,493790.0,51240.0,8426.0,17775.0,14230.0,6821.0,4933.0,8804.0,80,83,0
2015-11-26 17:06:15.743000,92487.0,5530.0,5756.0,1989.0,692.0,1439.0,1524.0,1027.0,78,97,0
2015-11-26 17:06:16.758000,227729.0,29693.0,4363.0,9910.0,11615.0,5947.0,8273.0,2974.0,91,91,0
2015-11-26 17:06:17.738000,21227.0,20176.0,17701.0,45612.0,15834.0,5437.0,4768.0,7722.0,70,97,0
2015-11-26 17:06:18.734000,9702.0,42357.0,4634.0,2525.0,2890.0,4935.0,1397.0,1041.0,70,84,0
2015-11-26 17:06:19.716000,367990.0,44408.0,8877.0,13882.0,13500.0,15417.0,12130.0,4553.0,83,67,0
2015-11-26 17:06:20.716000,295002.0,124556.0,10561.0,15818.0,6829.0,15095.0,4900.0,5998.0,78,61,0
2015-11-26 17:06:21.716000,322371.0,70680.0,7962.0,8429.0,4159.0,2004.0,2905.0,3736.0,63,40,0
2015-11-26 17:06:22.714000,799210.0,36178.0,23449.0,13949.0,15077.0,23482.0,7837.0,6275.0,78,54,0
2015-11-26 17:06:23.692000,44559.0,41012.0,19421.0,10891.0,5962.0,6351.0,4637.0,3037.0,61,61,0
2015-11-26 17:06:24.696000,779671.0,69785.0,61910.0,18107.0,78006.0,59048.0,11347.0,2783.0,77,69,0
2015-11-26 17:06:25.697000,97200.0,54499.0,8300.0,13860.0,8558.0,12697.0,6464.0,3465.0,100,74,0
2015-11-26 17:06:26.669000,262168.0,22719.0,2454.0,2017.0,4359.0,3444.0,1250.0,910.0,100,74,26
2015-11-26 17:06:27.673000,533899.0,542438.0,86990.0,62578.0,17284.0,26266.0,8990.0,6105.0,70,64,0
2015-11-26 17:06:28.674000,816054.0,50473.0,14648.0,55018.0,21088.0,35622.0,7178.0,4811.0,87,66,0
2015-11-26 17:06:29.659000,397207.0,197153.0,106869.0,148532.0,170702.0,176441.0,42258.0,16577.0,87,69,0
2015-11-26 17:06:30.663000,2073744.0,251889.0,97477.0,108770.0,181978.0,199133.0,63863.0,38708.0,97,70,0
2015-11-26 17:06:31.660000,1737204.0,1014977.0,77771.0,69359.0,122884.0,135826.0,48271.0,19983.0,100,61,0
2015-11-26 17:06:32.621000,440803.0,10779.0,4537.0,5097.0,9043.0,3261.0,4623.0,7815.0,100,56,0
2015-11-26 17:06:33.629000,94719.0,138026.0,7522.0,45869.0,23656.0,14483.0,12023.0,12642.0,81,51,0
2015-11-26 17:06:34.638000,295512.0,309076.0,29299.0,35436.0,20075.0,75197.0,35482.0,24866.0,70,43,0
2015-11-26 17:06:35.605000,992176.0,44456.0,37055.0,87865.0,91660.0,45572.0,10663.0,4059.0,81,64,0
2015-11-26 17:06:36.601000,496440.0,53156.0,2568.0,16428.0,23076.0,12910.0,10279.0,2745.0,83,57,0
2015-11-26 17:06:37.611000,334888.0,250027.0,192919.0,40264.0,179738.0,47146.0,28886.0,8605.0,84,63,0
2015-11-26 17:06:38.587000,796615.0,405296.0,1331426.0,361220.0,295493.0,144686.0,98019.0,33463.0,69,90,0
2015-11-26 17:06:39.585000,861186.0,300550.0,64233.0,16642.0,21204.0,31244.0,14298.0,8915.0,54,75,0
2015-11-26 17:06:40.564000,2227417.0,345749.0,139094.0,68463.0,56330.0,88304.0,68374.0,17727.0,51,80,0
2015-11-26 17:06:41.560000,478292.0,393108.0,38635.0,25793.0,22831.0,7564.0,11274.0,4098.0,29,64,0
2015-11-26 17:06:42.579000,836687.0,143707.0,70226.0,6741.0,10751.0,14332.0,23133.0,7956.0,29,48,0
2015-11-26 17:06:43.561000,313235.0,47184.0,16698.0,36497.0,28288.0,34054.0,18128.0,16581.0,48,54,0
2015-11-26 17:06:44.560000,1643384.0,71774.0,65958.0,21983.0,26296.0,19969.0,9870.0,9529.0,44,61,0
2015-11-26 17:06:45.556000,116273.0,60817.0,16381.0,17547.0,20298.0,6756.0,2248.0,1636.0,63,70,0
2015-11-26 17:06:46.530000,269627.0,47163.0,72444.0,40189.0,31233.0,5860.0,9035.0,5148.0,56,83,0
2015-11-26 17:06:47.531000,257703.0,55979.0,16962.0,39256.0,32281.0,8456.0,17963.0,7347.0,38,84,0
2015-11-26 17:06:48.532000,246632.0,34599.0,10328.0,39496.0,31626.0,17566.0,6920.0,5926.0,44,83,0
2015-11-26 17:06:49.507000,20452.0,16904.0,14441.0,24463.0,72727.0,21982.0,19841.0,3292.0,66,81,0
2015-11-26 17:06:50.509000,65247.0,82815.0,47088.0,25713.0,18125.0,12875.0,8137.0,3885.0,77,75,0
2015-11-26 17:06:51.518000,88868.0,38386.0,16119.0,8234.0,5845.0,12669.0,9899.0,5157.0,87,69,0
2015-11-26 17:06:52.505000,40165.0,12587.0,34561.0,13722.0,21614.0,4438.0,12914.0,7952.0,74,78,0
2015-11-26 17:06:53.500000,36893.0,21252.0,22682.0,29456.0,9755.0,15383.0,18043.0,9587.0,66,90,0
2015-11-26 17:06:54.482000,32333.0,18520.0,9618.0,52835.0,17925.0,12840.0,8456.0,1794.0,75,97,0
2015-11-26 17:06:55.471000,62507.0,31940.0,36325.0,7331.0,15744.0,18155.0,7986.0,6754.0,78,100,0
2015-11-26 17:06:56.468000,26217.0,8667.0,13569.0,34930.0,24714.0,27853.0,23725.0,10687.0,100,96,0
2015-11-26 17:06:57.471000,945978.0,30049.0,57540.0,54207.0,5462.0,24942.0,12069.0,5579.0,97,100,0
2015-11-26 17:06:58.444000,314512.0,23166.0,59826.0,28118.0,17626.0,36275.0,11618.0,3415.0,100,100,0
2015-11-26 17:06:59.444000,201619.0,32849.0,44927.0,23013.0,17303.0,19266.0,4204.0,6086.0,100,100,0
2015-11-26 17:07:00.439000,118371.0,36229.0,34730.0,10428.0,45080.0,17011.0,11178.0,5813.0,94,100,0
2015-11-26 17:07:01.445000,150626.0,49882.0,31333.0,16746.0,38237.0,20084.0,4143.0,8215.0,97,84,0
2015-11-26 17:07:02.430000,40239.0,27719.0,17618.0,28753.0,10123.0,10650.0,10655.0,3458.0,87,84,0
2015-11-26 17:07:03.408000,3996.0,16174.0,15814.0,48025.0,12072.0,13276.0,5566.0,1766.0,84,90,0
2015-11-26 17:07:04.407000,19454.0,41236.0,9079.0,26625.0,18631.0,11412.0,9017.0,3463.0,80,91,0
2015-11-26 17:07:05.407000,596509.0,70804.0,11393.0,15401.0,54757.0,8578.0,12470.0,5473.0,69,83,0
2015-11-26 17:07:06.409000,1700635.0,117130.0,9468.0,25125.0,43740.0,25109.0,31518.0,5467.0,70,63,0
2015-11-26 17:07:07.393000,366775.0,131460.0,19195.0,6643.0,18745.0,23832.0,11437.0,10969.0,69,37,0
2015-11-26 17:07:08.389000,269880.0,109781.0,11756.0,14079.0,46985.0,14882.0,8400.0,4775.0,66,23,0
2015-11-26 17:07:09.380000,26108.0,170403.0,16384.0,33123.0,15064.0,15793.0,6013.0,5357.0,63,24,0
2015-11-26 17:07:10.368000,651020.0,27273.0,19619.0,16422.0,38378.0,23759.0,5244.0,5903.0,74,35,0
2015-11-26 17:07:11.382000,1217503.0,1653269.0,213872.0,31236.0,48650.0,75326.0,16940.0,19418.0,56,34,0
2015-11-26 17:07:12.361000,585298.0,139675.0,63055.0,30189.0,30083.0,8947.0,26781.0,17606.0,43,48,0
2015-11-26 17:07:13.349000,108255.0,176401.0,31296.0,29192.0,9993.0,14703.0,2999.0,5470.0,41,50,0
2015-11-26 17:07:14.353000,933792.0,30240.0,3671.0,61465.0,8377.0,9305.0,5295.0,3303.0,24,64,0
2015-11-26 17:07:15.331000,37319.0,12165.0,10878.0,2632.0,4917.0,7220.0,8324.0,3589.0,50,81,0
2015-11-26 17:07:16.326000,579849.0,77433.0,6375.0,23785.0,24206.0,19847.0,14526.0,4210.0,69,74,0
2015-11-26 17:07:17.330000,563239.0,617884.0,54024.0,54219.0,63883.0,52031.0,7935.0,7181.0,70,64,0
2015-11-26 17:07:18.328000,74508.0,32486.0,5259.0,9917.0,3541.0,4593.0,1955.0,2928.0,69,50,0
2015-11-26 17:07:19.314000,140909.0,142087.0,15401.0,24210.0,11049.0,24434.0,28147.0,5894.0,60,38,0
2015-11-26 17:07:20.311000,12758.0,62791.0,21703.0,22153.0,13673.0,29853.0,11758.0,11381.0,64,44,0
2015-11-26 17:07:21.295000,23956.0,37405.0,12563.0,22852.0,24926.0,9922.0,8026.0,15048.0,74,57,0
2015-11-26 17:07:22.296000,29661.0,24547.0,90946.0,14638.0,10462.0,6654.0,10318.0,3793.0,64,77,0
2015-11-26 17:07:23.271000,12848.0,11632.0,21038.0,53829.0,8313.0,8790.0,7426.0,8540.0,63,100,0
2015-11-26 17:07:24.275000,5446.0,22594.0,37739.0,13132.0,6866.0,4940.0,8977.0,4163.0,44,100,0
2015-11-26 17:07:25.276000,16354.0,12069.0,31373.0,16410.0,7267.0,16914.0,6588.0,11360.0,54,100,0
2015-11-26 17:07:26.265000,8273.0,6781.0,25225.0,9818.0,5227.0,14774.0,6478.0,2354.0,80,100,0
2015-11-26 17:07:27.265000,6919.0,99727.0,9747.0,3655.0,15833.0,8906.0,4927.0,2731.0,77,77,0
2015-11-26 17:07:28.249000,216510.0,71168.0,30502.0,50343.0,5288.0,61056.0,5907.0,6622.0,97,66,0
2015-11-26 17:07:29.247000,12491.0,16660.0,22976.0,8459.0,7890.0,6243.0,8627.0,9692.0,90,64,0
2015-11-26 17:07:30.244000,165691.0,64976.0,6575.0,24295.0,20831.0,9235.0,6722.0,8331.0,74,51,0
2015-11-26 17:07:31.242000,820310.0,48616.0,7640.0,9313.0,8742.0,5967.0,15525.0,2559.0,74,61,0
2015-11-26 17:07:32.217000,2156.0,9357.0,11039.0,1934.0,7998.0,6864.0,2592.0,5720.0,70,61,0
2015-11-26 17:07:33.221000,4065.0,15071.0,21792.0,5320.0,17533.0,7095.0,4359.0,7258.0,74,57,0
2015-11-26 17:07:34.225000,883148.0,319632.0,154072.0,86565.0,145302.0,64993.0,77551.0,26869.0,75,60,0
2015-11-26 17:07:35.212000,33066.0,29139.0,11671.0,22117.0,6860.0,9241.0,6068.0,5484.0,81,69,0
2015-11-26 17:07:36.207000,9226.0,26441.0,5154.0,8825.0,6019.0,13790.0,3359.0,4250.0,83,63,0
2015-11-26 17:07:37.206000,727938.0,259231.0,875.0,11076.0,2781.0,10843.0,7517.0,4947.0,64,37,0
2015-11-26 17:07:38.179000,1007704.0,349639.0,146129.0,60783.0,22534.0,53591.0,6352.0,7981.0,63,38,0
2015-11-26 17:07:39.173000,141666.0,33195.0,30789.0,7350.0,18619.0,16263.0,13221.0,4003.0,67,35,0
2015-11-26 17:07:40.169000,394428.0,149239.0,18808.0,12820.0,16948.0,16374.0,20671.0,6811.0,50,30,0
2015-11-26 17:07:41.170000,217731.0,18932.0,420.0,6791.0,3949.0,4303.0,1616.0,2525.0,69,50,0
2015-11-26 17:07:42.156000,462591.0,422920.0,199037.0,27344.0,64236.0,36693.0,30399.0,36894.0,63,48,0
2015-11-26 17:07:43.139000,1147437.0,142187.0,37363.0,43114.0,33724.0,37022.0,12949.0,17473.0,61,44,0
2015-11-26 17:07:44.145000,1373018.0,59109.0,4087.0,10657.0,1645.0,2566.0,11397.0,1670.0,48,48,0
2015-11-26 17:07:45.136000,443586.0,94174.0,11112.0,35839.0,14715.0,11023.0,17421.0,16820.0,38,51,0
2015-11-26 17:07:46.132000,1722394.0,74921.0,3216.0,44656.0,21365.0,14576.0,17635.0,14554.0,48,51,0
2015-11-26 17:07:47.131000,5789.0,15181.0,25349.0,9286.0,5472.0,13754.0,12385.0,24429.0,53,61,0
2015-11-26 17:07:48.116000,1430833.0,17058.0,2099.0,6039.0,4248.0,2429.0,6629.0,1878.0,66,64,0
2015-11-26 17:07:49.097000,78781.0,149222.0,52876.0,21634.0,17831.0,9677.0,15777.0,8166.0,60,66,0
2015-11-26 17:07:50.097000,4748.0,12076.0,13967.0,5924.0,4435.0,10678.0,13734.0,10443.0,70,70,0
2015-11-26 17:07:51.109000,198572.0,40197.0,14734.0,2986.0,3184.0,2369.0,1042.0,1849.0,47,63,0
2015-11-26 17:07:52.095000,1538012.0,126422.0,9712.0,34777.0,6459.0,15664.0,3501.0,3523.0,47,60,0
2015-11-26 17:07:53.074000,382844.0,81359.0,36591.0,32482.0,26806.0,23332.0,9524.0,4471.0,63,60,0
